run_id,reg_type,reg_value,l1,beta,alpha,temp,travel,eps,peak_fraction,pruning_fraction,correlation,age_cap,peak_age,decay_rate,modularity,modularity_louvain,modularity_leiden,efficiency,rich_club,small_worldness,participation,z_mod,z_eff,z_rc,baseline_stay,reward_modulation,timescale_balance,fitted_alpha_hl,fitted_beta_hl,beta0,beta1,std_X,mean_accuracy,fraction_solved,n_tasks_solved,n_tasks_total,mean_speed,switch_rate,entropy,dist_synaptic,dist_network,dist_cognitive,norm_dist_synaptic,norm_dist_network,norm_dist_cognitive,grand_distance,human_syn_peak,human_syn_decay,human_syn_corr,human_net_modularity,human_net_efficiency,human_net_rich_club,human_cog_baseline_stay,human_cog_reward_mod,human_cog_timescale_bal,path
run_640_dist-1e-05_beta0.001_alpha0.03_trav500_blk1_temp0.01_eps-0.01,Distance,1e-05,,0.001,0.03,0.01,500,-0.01,1.0,0.0,0.997164727908299,3,3.0,0.0,0.310940478524663,0.310940478524663,0.3071008457042249,0.5777634635317129,1.0618721239372333,0.5909694277856234,0.598397088469359,-11.666961001429112,-1.179580444395586,-3.964793767709568,0.7497133021471735,0.8568309370716118,0.0001428367376089,1.0,7000.0,-1.0970838174345776,-19.80216819203089,0.1526671243267209,0.9694,1.0,20.0,20.0,1340.2,93.76,2.9932,1.0205621798581,12.378569329859445,0.5982797341234893,0.7154022281118968,0.5452377543425502,0.8062183560625414,1.207920773229834,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_640_dist-1e-05_beta0.001_alpha0.03_trav500_blk1_temp0.01_eps-0.01
run_641_dist-1e-05_beta0.001_alpha0.03_trav500_blk1_temp1.0_eps-0.01,Distance,1e-05,,0.001,0.03,1.0,500,-0.01,1.0,0.0,0.998239686884521,3,3.0,0.0,0.3069179027123592,0.3069179027123592,0.2954837065580308,0.580944279478456,1.0271599721421618,0.5533117908782876,0.4353362281888037,-11.86113447063919,-1.026264908491808,-4.381498767603961,0.4996676772568335,0.0071463678449633,0.0007137758743754,5.0,7000.0,0.0013292911684061,-0.4302200241997214,0.0332225013249348,0.9759,1.0,20.0,20.0,1381.6,111.39,2.9957,1.02055975958841,12.686105077741628,0.5159391843890729,0.7154005315309702,0.5587837543759193,0.6952594536330219,1.1434259541112972,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_641_dist-1e-05_beta0.001_alpha0.03_trav500_blk1_temp1.0_eps-0.01
run_642_dist-1e-05_beta0.001_alpha0.1_trav500_blk1_temp0.0001_eps-0.01,Distance,1e-05,,0.001,0.1,0.0001,500,-0.01,0.0491249699702847,0.800313827626477,0.486923650797248,75,3.68437274777135,0.0462678645654665,0.1933108946183498,0.1933108946183498,0.194174517000623,0.5057286819421081,1.0855472650766886,0.5005864846075874,0.5644724935810678,-17.345050229471664,-4.651661611000133,-3.6805835077331976,0.9915365456318108,0.9996933962756064,0.032258064516129,1.0,30.0,-4.7634983981813255,-51.2121860086344,0.2509797002146287,0.5047,0.1,2.0,20.0,355.7,15.76,1.457,0.679746826539653,18.33126886398061,0.7379301472312315,0.4764946260560757,0.8074357870692468,0.994405787555816,1.366690363332147,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_642_dist-1e-05_beta0.001_alpha0.1_trav500_blk1_temp0.0001_eps-0.01
run_643_dist-1e-05_beta0.001_alpha0.1_trav500_blk1_temp0.001,Distance,1e-05,,0.001,0.1,0.001,500,0.0,1.0,0.0,0.995686253756122,3,3.0,0.0,0.3178878130659999,0.3178878130659999,0.3108914941858363,0.5700247849542687,1.0498722161615597,0.5540432616689325,0.5102474164665877,-11.331606712883882,-1.5525852561020979,-4.1088476885934,0.7690329966015863,0.9999828215005592,0.0001428367376089,1.0,7000.0,-1.2028590191519686,-77.97487243136077,0.1572437102670143,0.9661,0.9,18.0,20.0,1434.7,93.74,2.9913,1.02056735818639,12.153125565096413,0.727367228268533,0.7154058580598508,0.5353076526680846,0.9801716113408969,1.3263092446446931,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_643_dist-1e-05_beta0.001_alpha0.1_trav500_blk1_temp0.001
run_644_dist-1e-05_beta0.001_alpha0.1_trav500_blk1_temp0.001_eps-0.01,Distance,1e-05,,0.001,0.1,0.001,500,-0.01,0.0688651919965806,0.765210213122358,0.765807725753331,54,3.71872036781535,0.0490252160153188,0.1922914397328429,0.1922914397328429,0.1912248779084164,0.5172353472975247,1.021064959687804,0.6256326742932891,0.6367286092255204,-17.394260263305352,-4.097039591062911,-4.454666866751018,0.9928802674365138,0.9999998010703108,0.0625,1.0,15.0,-4.937739916765238,-72.34448679939351,0.2816865567109543,0.4975,0.1,2.0,20.0,382.9,16.62,1.5557,0.473516581202894,18.417113791581727,0.7295416275220389,0.3319296206798288,0.8112169910436048,0.9831017466799344,1.3170950322462054,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_644_dist-1e-05_beta0.001_alpha0.1_trav500_blk1_temp0.001_eps-0.01
run_645_dist-1e-05_beta0.001_alpha0.1_trav500_blk1_temp0.01,Distance,1e-05,,0.001,0.1,0.01,500,0.0,1.0,0.0,0.998523509251492,3,3.0,0.0,0.3171459265029973,0.3171459265029973,0.3233774733123856,0.5839441962510611,1.0926024184166383,0.5842355306363275,0.5457849592032082,-11.36741826608269,-0.8816687245693667,-3.595889315073091,0.6162363875782013,0.9999302277328176,0.0001428367376089,1.0,7000.0,-0.4736038656091294,-63.71365395239965,0.1627841350392825,0.9701,1.0,20.0,20.0,1028.5,103.64,2.995,1.02055930950328,11.9551644799313,0.7512822074665317,0.7154002160265246,0.526588078164246,1.0,1.3375696143212554,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_645_dist-1e-05_beta0.001_alpha0.1_trav500_blk1_temp0.01
run_646_dist-1e-05_beta0.001_alpha0.1_trav500_blk1_temp0.01_eps-0.01,Distance,1e-05,,0.001,0.1,0.01,500,-0.01,1.0,0.0,0.997222130934402,3,3.0,0.0,0.291170978101506,0.291170978101506,0.2961880933687376,0.5793106985490233,1.0451182263542511,0.510793391324291,0.5058500193465926,-12.621253141796752,-1.1050036157391139,-4.165917366493165,0.7587192169236928,0.9998819521860792,0.0001428367376089,1.0,7000.0,-1.145670440451777,-61.983243377281866,0.1659534086077164,0.9615,0.9,18.0,20.0,1487.2,94.92,2.9926,1.02056202199838,13.336863625476576,0.7279072238404933,0.7154021174540676,0.5874476588814532,0.9808992882409757,1.3487247144079169,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_646_dist-1e-05_beta0.001_alpha0.1_trav500_blk1_temp0.01_eps-0.01
run_647_dist-1e-05_beta0.001_alpha0.1_trav500_blk1_temp1.0_eps-0.01,Distance,1e-05,,0.001,0.1,1.0,500,-0.01,1.0,0.0,0.998023792057175,3,3.0,0.0,0.3075610174531369,0.3075610174531369,0.3059604998567314,0.583527978972638,1.0836052425498084,0.5843750241734171,0.5455428094861748,-11.830090725003622,-0.9017304245112299,-3.703896683523511,0.4946337159504611,0.0266345342904594,0.1304347826086956,3.0,20.0,0.0214659604306195,-1.2626402359138007,0.0422034760379187,0.9743,1.0,20.0,20.0,924.5,111.64,2.9957,1.02056015481044,12.429119637469196,0.4531898722446604,0.7154008085770203,0.5474643392949793,0.6107009362778586,1.0883341184043602,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_647_dist-1e-05_beta0.001_alpha0.1_trav500_blk1_temp1.0_eps-0.01
run_648_dist-1e-05_beta0.003_alpha0.01_trav500_blk1_temp0.0001_eps-0.01,Distance,1e-05,,0.003,0.01,0.0001,500,-0.01,0.0053333333333333,0.786830500177241,-0.358373011811854,75,0.4,0.318578953502192,0.4855343794729508,0.4855343794729508,0.4904005724574621,0.8294899765875712,0.9664566447425988,0.5544862777355739,0.4177086836337133,-3.2391513013967113,10.953653888092564,-5.110217061616945,0.997996129727681,0.5506299742155023,0.0014265335235378,1.0,700.0,-6.210668951520081,-21.047974536902068,0.3047275930753511,0.4652,0.15,3.0,20.0,252.6,3.79,0.6688,1.42601694039115,12.513550777869018,0.3964350773710269,0.9996213034496193,0.5511832703088513,0.5342203958017158,1.260332170131834,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_648_dist-1e-05_beta0.003_alpha0.01_trav500_blk1_temp0.0001_eps-0.01
run_649_dist-1e-05_beta0.003_alpha0.01_trav500_blk1_temp0.001,Distance,1e-05,,0.003,0.01,0.001,500,0.0,1.0,0.0,0.997973179658327,3,3.0,0.0,0.3025427080708077,0.3025427080708077,0.3156648308503748,0.5752475507426786,1.093048271294515,0.5577721607974834,0.4410429793377733,-12.0723291781251,-1.3008476047708741,-3.590537036005939,0.7879494510449866,0.9840987756272176,0.0001428367376089,1.0,7000.0,-1.3126092546630903,-38.62069720918123,0.1426671822362435,0.9678,0.95,19.0,20.0,1343.2,90.72,2.99,1.02056025407106,12.661962426210996,0.7118316216267152,0.7154008781575615,0.5577203451277533,0.9592364358154373,1.3202215494506722,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_649_dist-1e-05_beta0.003_alpha0.01_trav500_blk1_temp0.001
run_650_dist-1e-05_beta0.003_alpha0.01_trav500_blk1_temp0.001_eps-0.01,Distance,1e-05,,0.003,0.01,0.001,500,-0.01,0.0247074191778933,0.600928803231223,0.0413796915991757,75,1.853056438342,0.0152201376738721,0.5687891166392084,0.5687891166392084,0.5687891166392083,0.3437885703557237,0.6714625071365865,0.7156526663565972,0.0905876903681801,0.7796321592652609,-12.457185541929404,-8.65149945763981,0.9974649971649842,0.0386280376396829,0.0004345936549326,1.0,2300.0,-5.975022302194902,-16.303951517567015,0.1695871188334584,0.5282,0.15,3.0,20.0,200.5,4.52,1.0235,0.989962328946193,15.18676202471605,0.43315845405397146,0.6939520882239834,0.6689299709391312,0.5837073810524612,1.1268323360048633,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_650_dist-1e-05_beta0.003_alpha0.01_trav500_blk1_temp0.001_eps-0.01
run_651_dist-1e-05_beta0.003_alpha0.01_trav500_blk1_temp0.01,Distance,1e-05,,0.003,0.01,0.01,500,0.0,1.0,0.0,0.996341439098135,3,3.0,0.0,0.3233560826820998,0.3233560826820998,0.3304998328111962,0.5776704291665623,1.037084106287056,0.5665171219300504,0.5296937353483454,-11.06764826151387,-1.1840647068582224,-4.262363649095197,0.4747761547487052,0.2470183026342928,0.0084985835694051,3.0,350.0,0.1009811038288269,-9.699669278368626,0.0521388932667542,0.9733,1.0,20.0,20.0,1326.8,111.94,2.9957,1.02056479914641,11.919001264692707,0.42851234478803596,0.7154040642025633,0.5249952002038718,0.5774464660308999,1.0587102325217341,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_651_dist-1e-05_beta0.003_alpha0.01_trav500_blk1_temp0.01
run_652_dist-1e-05_beta0.003_alpha0.01_trav500_blk1_temp0.01_eps-0.01,Distance,1e-05,,0.003,0.01,0.01,500,-0.01,1.0,0.0,0.99794131242783,3,3.0,0.0,0.2956670414880475,0.2956670414880475,0.3040736756135692,0.591732936407362,1.0864477265875512,0.5712462042992732,0.6025120646764156,-12.404223987769898,-0.5062509414998122,-3.669773840386613,0.6985118685803714,0.2007516020272909,0.0028490028490028,2.0,700.0,-0.8402215197945022,-5.858259476301093,0.0821977248525631,0.9692,1.0,20.0,20.0,1258.4,96.85,2.995,1.02056031785652,12.945590090610837,0.3106796061754969,0.7154009228704276,0.5702132679111448,0.41865967885395045,1.0060902434890517,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_652_dist-1e-05_beta0.003_alpha0.01_trav500_blk1_temp0.01_eps-0.01
run_653_dist-1e-05_beta0.003_alpha0.01_trav500_blk1_temp1.0_eps-0.01,Distance,1e-05,,0.003,0.01,1.0,500,-0.01,1.0,0.0,0.997646959804372,3,3.0,0.0,0.3252636346010258,0.3252636346010258,0.3361673223694243,0.5647634309874233,1.0611222694849027,0.5260413266489865,0.4253742998665932,-10.975568959325637,-1.8061828601484193,-3.9737954597200176,0.5020744247973201,0.0,0.0410958904109589,3.0,70.0,-0.0082977467990743,0.1741156082723839,0.0480906707879469,0.9648,1.0,20.0,20.0,1398.8,111.29,2.9957,1.02056095407724,11.811708634270394,0.4995049507596556,0.7154013688537588,0.5202692911500805,0.6731133235467874,1.1115578258497583,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_653_dist-1e-05_beta0.003_alpha0.01_trav500_blk1_temp1.0_eps-0.01
run_654_dist-1e-05_beta0.003_alpha0.03_trav500_blk1_temp0.0001_eps-0.01,Distance,1e-05,,0.003,0.03,0.0001,500,-0.01,0.135346731862947,0.867055393288966,0.31762090377991,36,4.87248234706611,0.0531562260262426,0.2256552220930887,0.2256552220930887,0.2294916947773909,0.5673495653085987,1.0092479126341956,0.6970760534051347,0.7469351606654737,-15.783759512258316,-1.6815310173481013,-4.596525620431772,0.9946151111800056,0.989062678576962,0.0196078431372549,1.0,50.0,-5.218759175234013,-35.45958282800266,0.2742098226722095,0.5368,0.1,2.0,20.0,270.3,9.35,1.3472,0.858434316233686,16.52521281806665,0.733141520331838,0.6017524798015544,0.7278845952917317,0.9879528213488259,1.3667380174054695,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_654_dist-1e-05_beta0.003_alpha0.03_trav500_blk1_temp0.0001_eps-0.01
run_655_dist-1e-05_beta0.003_alpha0.03_trav500_blk1_temp0.001,Distance,1e-05,,0.003,0.03,0.001,500,0.0,1.0,0.0,0.996556570259538,3,3.0,0.0,0.2912563096390202,0.2912563096390202,0.2954608938204551,0.5918101020146469,1.0426976701530115,0.5492605414158769,0.4518574220631957,-12.617134109255094,-0.5025315542003566,-4.194975140771656,0.7951660535367908,0.9996511464833108,0.0001428367376089,1.0,7000.0,-1.3563513315723266,-65.36143970995631,0.1435272848203576,0.9704,1.0,20.0,20.0,1316.6,90.94,2.9893,1.02056405060989,13.305729124162552,0.7261064961655288,0.7154035394871616,0.5860762802409438,0.9784726980975654,1.3463641600600298,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_655_dist-1e-05_beta0.003_alpha0.03_trav500_blk1_temp0.001
run_656_dist-1e-05_beta0.003_alpha0.03_trav500_blk1_temp0.001_eps-0.01,Distance,1e-05,,0.003,0.03,0.001,500,-0.01,0.0688651919965806,0.743685559180068,0.765716645571175,54,3.71872036781535,0.0584492763117274,0.2141982548576751,0.2141982548576751,0.2261102316924345,0.5675721633805338,0.9989551490725692,0.7249226492316561,0.7200040800933614,-16.33679795790351,-1.6708017757757214,-4.72008598235291,0.9951267773176824,0.4002159932241246,0.0014265335235378,1.0,700.0,-5.319114683442697,-44.10091603795936,0.1114421105069362,0.4889,0.15,3.0,20.0,307.5,10.17,1.5665,0.455018837914277,17.08688847543929,0.33248873321627626,0.31896291759706463,0.7526246735620057,0.4480488049551983,0.9321635981297106,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_656_dist-1e-05_beta0.003_alpha0.03_trav500_blk1_temp0.001_eps-0.01
run_657_dist-1e-05_beta0.003_alpha0.03_trav500_blk1_temp0.01,Distance,1e-05,,0.003,0.03,0.01,500,0.0,1.0,0.0,0.997891615311612,3,3.0,0.0,0.3219087954317701,0.3219087954317701,0.3408150292011387,0.5668751782326293,1.0524613365154325,0.5575268203095047,0.4013198942826769,-11.137510160817413,-1.7043965053221983,-4.077766371504313,0.5476305859745835,0.8705733439510337,0.0001428367376089,1.0,7000.0,-0.1911018127451149,-17.098825213294262,0.1571289911611923,0.9723,1.0,20.0,20.0,1182.7,107.76,2.9956,1.02056041931621,11.982373663437354,0.661362964392371,0.7154009939924914,0.5277865586765738,0.891226848414373,1.2588258533489536,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_657_dist-1e-05_beta0.003_alpha0.03_trav500_blk1_temp0.01
run_658_dist-1e-05_beta0.003_alpha0.03_trav500_blk1_temp0.01_eps-0.01,Distance,1e-05,,0.003,0.03,0.01,500,-0.01,1.0,0.0,0.997393677074737,3,3.0,0.0,0.3086591770102115,0.3086591770102115,0.3066709276683463,0.5959903456507314,1.0176992670945173,0.6079097523344409,0.6017776245147701,-11.777081543600213,-0.30104353854484767,-4.495070611814419,0.7401437787408339,0.9998112186680173,0.0001428367376089,1.0,7000.0,-1.0467159800207322,-19.61644511943457,0.4964061213790704,0.9708,1.0,20.0,20.0,1073.2,94.78,2.9937,1.02056156948421,12.609359091639275,0.7293496071505056,0.7154018002468931,0.5554033306773329,0.9828429875419621,1.3365077379814827,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_658_dist-1e-05_beta0.003_alpha0.03_trav500_blk1_temp0.01_eps-0.01
run_659_dist-1e-05_beta0.003_alpha0.03_trav500_blk1_temp1.0_eps-0.01,Distance,1e-05,,0.003,0.03,1.0,500,-0.01,1.0,0.0,0.997626647902821,3,3.0,0.0,0.3217510172409685,0.3217510172409685,0.3306948204859151,0.5874012585834569,1.0672382295122622,0.5630882971977476,0.4992827635410355,-11.145126260576163,-0.7150380948761444,-3.9003758936383552,0.4998478040503218,0.0,0.1666666666666666,1.0,5.0,0.0006087838175151,0.0003392023629824,0.1326134117688639,0.9721,1.0,20.0,20.0,1254.1,111.37,2.9957,1.02056100111118,11.829541451509593,0.4584574878906197,0.7154014018240042,0.5210547716822812,0.6177993689745244,1.0793392891625622,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_659_dist-1e-05_beta0.003_alpha0.03_trav500_blk1_temp1.0_eps-0.01
run_660_dist-1e-05_beta0.003_alpha0.1_trav500_blk1_temp0.0001_eps-0.01,Distance,1e-05,,0.003,0.1,0.0001,500,-0.01,0.0575679977019449,0.930564792686717,0.454639092074485,75,4.31759982764587,0.0216482066892434,0.3782812607239669,0.3782812607239669,0.3941686608854001,0.6201581381653745,1.496420055831172,0.6619423956483141,0.5212404343621819,-8.416358922292577,0.8638456355011488,1.2517741069354897,0.9934571882039156,0.8445722249069894,0.3333333333333333,1.0,2.0,-5.022823957858653,-66.95001035511784,0.1003066889518981,0.5279,0.1,2.0,20.0,268.8,15.23,1.7102,0.793415831239591,8.552675909072107,0.5564658600082353,0.5561752774014979,0.37671896339696426,0.7498716156883338,1.0067549635291342,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_660_dist-1e-05_beta0.003_alpha0.1_trav500_blk1_temp0.0001_eps-0.01
run_661_dist-1e-05_beta0.003_alpha0.1_trav500_blk1_temp0.001,Distance,1e-05,,0.003,0.1,0.001,500,0.0,1.0,0.0,0.997039549305179,3,3.0,0.0,0.306711413661714,0.306711413661714,0.3161651411786768,0.5984255220621816,1.0700208372514084,0.614103221800033,0.6011396286755162,-11.871101888828061,-0.1836678768301186,-3.8669718406573566,0.7324164109399741,0.9999999958776928,0.0001428367376089,1.0,7000.0,-1.0069172196309537,-80.86623992593256,0.2726322636901334,0.9731,1.0,20.0,20.0,998.9,96.81,2.993,1.02056253529963,12.486403211507843,0.7302899673910641,0.7154024772722788,0.5499875038414836,0.9841101802011959,1.3352002867153412,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_661_dist-1e-05_beta0.003_alpha0.1_trav500_blk1_temp0.001
run_662_dist-1e-05_beta0.003_alpha0.1_trav500_blk1_temp0.001_eps-0.01,Distance,1e-05,,0.003,0.1,0.001,500,-0.01,0.0606932974370757,0.722117821576262,0.462732231503626,75,4.55199730778068,0.0159107106640658,0.2165226305946216,0.2165226305946216,0.2312100496731391,0.566270178777383,1.0092639614710976,0.7160490980435172,0.7127082403121748,-16.224598183020422,-1.7335575184885121,-4.596332960794332,0.9922592546286388,0.99893637785091,0.0909090909090909,1.0,10.0,-4.85348643435745,-64.56529488590016,0.1811895744681748,0.4854,0.1,2.0,20.0,444.0,16.33,1.6227,0.651252872914817,16.951964032431817,0.7209824866002856,0.4565206956937346,0.7466816684900173,0.9715677833352572,1.3076270941177048,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_662_dist-1e-05_beta0.003_alpha0.1_trav500_blk1_temp0.001_eps-0.01
run_663_dist-1e-05_beta0.003_alpha0.1_trav500_blk1_temp0.01,Distance,1e-05,,0.003,0.1,0.01,500,0.0,1.0,0.0,0.998017591909468,3,3.0,0.0,0.3023492413393542,0.3023492413393542,0.3133089446247324,0.5839718542655737,1.004199780559594,0.571818136487749,0.5761266987640508,-12.081667996876048,-0.8803356064675841,-4.657126354377411,0.5980525242178509,0.9999204512833124,0.0001428367376089,1.0,7000.0,-0.397357160409464,-69.16211103668309,0.1476125416865576,0.9753,1.0,20.0,20.0,1045.0,104.43,2.9952,1.02056016683521,12.978078372678684,0.7561333190024163,0.7154008170062444,0.5716442764134271,1.0,1.3559408201427645,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_663_dist-1e-05_beta0.003_alpha0.1_trav500_blk1_temp0.01
run_664_dist-1e-05_beta0.003_alpha0.1_trav500_blk1_temp0.01_eps-0.01,Distance,1e-05,,0.003,0.1,0.01,500,-0.01,1.0,0.0,0.998186869574201,3,3.0,0.0,0.2995440181507356,0.2995440181507356,0.3122367184904904,0.5991894786487828,1.0500463666108673,0.6040438173248708,0.5350807413391703,-12.217078724692927,-0.14684511957441565,-4.106757084605818,0.7608320160163695,0.9995856981956196,0.0001428367376089,1.0,7000.0,-1.1572464254902086,-60.6428507812568,0.1490703210984851,0.9707,1.0,20.0,20.0,1140.7,94.12,2.9927,1.02055985205711,12.889686955331673,0.7274904443226019,0.7154005963504543,0.5677509074292436,0.9803376524733072,1.3398511182225397,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_664_dist-1e-05_beta0.003_alpha0.1_trav500_blk1_temp0.01_eps-0.01
