"dataset","subj_id","nseq","ntrialseq","ntrialsubj","event","D","I","H"
"Roris_smiley",213,7,2,68,0,0.0294468445267842,1.32192809488736,-1.79248125036058
"Roris_smiley",213,7,3,69,0,0.0633218643778377,2.58496250072116,-1.84237099317711
"Roris_smiley",213,7,4,70,0,0.0573549220576041,2.8073549220576,-1.90563906222957
"Roris_smiley",213,7,5,71,0,0.0145361093482848,1.41503749927884,-1.83659166810898
"Roris_smiley",213,7,6,72,0,0.00896095399863129,1.16992500144231,-1.76096404744368
"Roris_smiley",213,7,7,73,1,0.0220317037194712,2.32192809488736,-1.78992907531
"Roris_smiley",213,8,1,74,0,0.0780719051126377,2,-1.92192809488736
"Roris_smiley",213,8,2,75,0,0.0294468445267842,1.32192809488736,-1.79248125036058
"Roris_smiley",213,8,3,76,0,0.0147718639657485,1,-1.66449777920046
"Roris_smiley",213,8,4,77,0,0.00855998136220557,0.807354922057604,-1.5487949406954
"Roris_smiley",213,8,5,78,0,0.00543126911355016,0.678071905112638,-1.44661666762821
"Roris_smiley",213,8,6,79,1,0.00367160149046367,0.584962500721156,-1.35677964944704
"Roris_smiley",213,9,1,80,0,0.0780719051126377,2,-1.92192809488736
"Roris_smiley",213,9,2,81,0,0.0294468445267842,1.32192809488736,-1.79248125036058
"Roris_smiley",213,9,3,82,0,0.0147718639657485,1,-1.66449777920046
"Roris_smiley",213,9,4,83,0,0.00855998136220558,0.807354922057604,-1.5487949406954
"Roris_smiley",213,9,5,84,0,0.0522972207799099,3,-1.65774272650489
"Roris_smiley",213,9,6,85,0,0.00581755005522627,0.84799690655495,-1.57095059445467
"Roris_smiley",213,9,7,86,0,0.00401892619144098,0.736965594166206,-1.49111485005519
"Roris_smiley",213,9,8,87,0,0.00289916987773837,0.652076696579693,-1.41829583405449
"Roris_smiley",213,9,9,88,0,0.038368936426218,3.58496250072116,-1.54659356429494
"Roris_smiley",213,10,1,89,0,0.0780719051126377,2,-1.92192809488736
"Roris_smiley",213,10,2,90,0,0.0702989274995393,2.32192809488736,-1.91829583405449
"Roris_smiley",213,10,3,91,0,0.0283057932583333,1.58496250072116,-1.84237099317711
"Roris_smiley",213,10,4,92,0,0.0573549220576041,2.8073549220576,-1.90563906222957
"Roris_smiley",213,10,5,93,0,0.0145361093482848,1.41503749927884,-1.83659166810898
"Roris_smiley",213,10,6,94,0,0.0479969065549502,3.16992500144231,-1.92192809488736
"Roris_smiley",213,10,7,95,0,0.00882742847159331,1.32192809488736,-1.85855521187031
"Roris_smiley",213,10,8,96,0,0.00598632083303802,1.13750352374993,-1.79248125036058
"Roris_smiley",213,10,9,97,0,0.00427254791507445,1,-1.72724860626392
"Roris_smiley",213,10,10,98,0,0.0184339033808786,2.70043971814109,-1.77832835373141
"Roris_smiley",213,11,1,99,0,0.0780719051126377,2,-1.92192809488736
"Roris_smiley",213,11,2,100,0,0.0294468445267842,1.32192809488736,-1.79248125036058
"Roris_smiley",213,11,3,101,0,0.0633218643778377,2.58496250072116,-1.84237099317711
"Roris_smiley",213,11,4,102,0,0.014873671697026,1.22239242133645,-1.75
"Roris_smiley",213,11,5,103,0,0.00892394016177784,1,-1.65774272650489
"Roris_smiley",213,11,6,104,0,0.00581755005522628,0.84799690655495,-1.57095059445467
"Roris_smiley",213,11,7,105,0,0.0443146580682469,3.32192809488736,-1.68581570915303
"Roris_smiley",213,11,8,106,0,0.00419803036240251,0.874469117916141,-1.61400546285422
"Roris_smiley",213,11,9,107,0,0.00307359977538463,0.777607578663552,-1.54659356429494
"Roris_smiley",213,11,10,108,0,0.00232229701068887,0.700439718141092,-1.48383170684469
"Roris_smiley",213,11,11,109,0,0.00179972207911885,0.637429920615292,-1.42560519901694
"Roris_smiley",213,11,12,110,0,0.0165710644937353,2.90689059560852,-1.50161447181018
"Roris_smiley",213,11,13,111,0,0.00151002705844211,0.678071905112638,-1.45166076435777
"Roris_smiley",213,11,14,112,0,0.0012250945305996,0.628031222613042,-1.40467847306357
"Roris_smiley",213,11,15,113,0,0.00100821570710418,0.584962500721156,-1.36052731144371
"Roris_smiley",213,12,1,114,0,0.0780719051126377,2,-1.92192809488736
"Roris_smiley",213,12,2,115,0,0.0702989274995393,2.32192809488736,-1.91829583405449
"Roris_smiley",213,12,3,116,0,0.0283057932583333,1.58496250072116,-1.84237099317711
"Roris_smiley",213,12,4,117,0,0.0573549220576041,2.8073549220576,-1.90563906222957
"Roris_smiley",213,12,5,118,0,0.0145361093482848,1.41503749927884,-1.83659166810898
"Roris_smiley",213,12,6,119,1,0.00896095399863129,1.16992500144231,-1.76096404744368
"Roris_smiley",214,1,1,1,0,0.0780719051126377,2,-1.92192809488736
"Roris_smiley",214,1,2,2,0,0.0294468445267842,1.32192809488736,-1.79248125036058
"Roris_smiley",214,1,3,3,0,0.0147718639657485,1,-1.66449777920046
"Roris_smiley",214,1,4,4,0,0.00855998136220558,0.807354922057604,-1.5487949406954
"Roris_smiley",214,1,5,5,0,0.00543126911355016,0.678071905112638,-1.44661666762821
"Roris_smiley",214,1,6,6,0,0.00367160149046367,0.584962500721156,-1.35677964944704
"Roris_smiley",214,1,7,7,0,0.00260198748089857,0.514573172829758,-1.27761343681912
"Roris_smiley",214,1,8,8,0,0.00191286899787533,0.459431618637297,-1.20751874963942
"Roris_smiley",214,1,9,9,0,0.00144823907625648,0.415037499278844,-1.14511041438158
"Roris_smiley",214,1,10,10,0,0.00112327902986537,0.37851162325373,-1.08923007884258
"Roris_smiley",214,1,11,11,0,0.000889032116172857,0.347923303420307,-1.03892059503159
"Roris_smiley",214,1,12,12,0,0.000715834762216511,0.321928094887362,-0.993392729010363
"Roris_smiley",214,1,13,13,0,0.000584973739729195,0.299560281858908,-0.951994081908783
"Roris_smiley",214,1,14,14,0,0.000484234433789272,0.280107919192735,-0.914182838435214
"Roris_smiley",214,1,15,15,0,0.000405407486289974,0.263034405833794,-0.879506460812006
"Roris_smiley",214,2,1,16,0,0.0780719051126377,2,-1.92192809488736
"Roris_smiley",214,2,2,17,0,0.0294468445267842,1.32192809488736,-1.79248125036058
"Roris_smiley",214,2,3,18,0,0.0633218643778377,2.58496250072116,-1.84237099317711
"Roris_smiley",214,2,4,19,0,0.0148736716970261,1.22239242133645,-1.75
"Roris_smiley",214,2,5,20,0,0.00892394016177785,1,-1.65774272650489
"Roris_smiley",214,2,6,21,0,0.0479969065549501,3.16992500144231,-1.76096404744368
"Roris_smiley",214,2,7,22,0,0.00596978852304345,1,-1.68581570915303
"Roris_smiley",214,2,8,23,0,0.0411357845828078,3.4594316186373,-1.79248125036058
"Roris_smiley",214,2,9,24,0,0.00427254791507445,1,-1.72724860626392
"Roris_smiley",214,2,10,25,0,0.00316769776485714,0.893084796083488,-1.66449777920046
"Roris_smiley",214,2,11,26,0,0.0174568265933169,2.8073549220576,-1.72323142879762
"Roris_smiley",214,2,12,27,0,0.0165710644937353,2.90689059560852,-1.78063906222957
"Roris_smiley",214,2,13,28,0,0.00249745363088484,1,-1.73222166376165
"Roris_smiley",214,2,14,29,0,0.00198400283305474,0.917537839808027,-1.68497744848673
"Roris_smiley",214,2,15,30,0,0.0143599881125936,3.16992500144231,-1.74877259474022
"Roris_smiley",214,3,1,31,0,0.0780719051126377,2,-1.92192809488736
"Roris_smiley",214,3,2,32,0,0.0294468445267842,1.32192809488736,-1.79248125036058
"Roris_smiley",214,3,3,33,0,0.0147718639657485,1,-1.66449777920046
"Roris_smiley",214,3,4,34,0,0.0573549220576041,2.8073549220576,-1.75
"Roris_smiley",214,3,5,35,0,0.00892394016177785,1,-1.65774272650489
"Roris_smiley",214,3,6,36,0,0.00581755005522627,0.84799690655495,-1.57095059445467
"Roris_smiley",214,3,7,37,0,0.00401892619144098,0.736965594166206,-1.49111485005519
"Roris_smiley",214,3,8,38,0,0.00289916987773837,0.652076696579693,-1.41829583405449
"Roris_smiley",214,3,9,39,1,0.038368936426218,3.58496250072116,-1.54659356429494
"Roris_smiley",214,4,1,40,0,0.0780719051126377,2,-1.92192809488736
"Roris_smiley",214,4,2,41,0,0.0294468445267842,1.32192809488736,-1.79248125036058
"Roris_smiley",214,4,3,42,0,0.0147718639657485,1,-1.66449777920046
"Roris_smiley",214,4,4,43,0,0.00855998136220557,0.807354922057604,-1.5487949406954
"Roris_smiley",214,4,5,44,0,0.00543126911355016,0.678071905112638,-1.44661666762821
"Roris_smiley",214,4,6,45,0,0.00367160149046367,0.584962500721156,-1.35677964944704
"Roris_smiley",214,4,7,46,0,0.00260198748089857,0.514573172829758,-1.27761343681912
"Roris_smiley",214,4,8,47,0,0.00191286899787533,0.459431618637297,-1.20751874963942
"Roris_smiley",214,4,9,48,0,0.00144823907625648,0.415037499278844,-1.14511041438158
"Roris_smiley",214,4,10,49,0,0.00112327902986537,0.37851162325373,-1.08923007884258
"Roris_smiley",214,4,11,50,0,0.000889032116172859,0.347923303420307,-1.03892059503159
"Roris_smiley",214,4,12,51,1,0.000715834762216512,0.321928094887362,-0.993392729010363
"Roris_smiley",214,5,1,52,0,0.0780719051126377,2,-1.92192809488736
"Roris_smiley",214,5,2,53,0,0.0702989274995393,2.32192809488736,-1.91829583405449
"Roris_smiley",214,5,3,54,0,0.0283057932583333,1.58496250072116,-1.84237099317711
"Roris_smiley",214,5,4,55,0,0.0148736716970261,1.22239242133645,-1.75
"Roris_smiley",214,5,5,56,0,0.00892394016177785,1,-1.65774272650489
"Roris_smiley",214,5,6,57,1,0.00581755005522627,0.84799690655495,-1.57095059445467
"Roris_smiley",214,6,1,58,0,0.0780719051126377,2,-1.92192809488736
"Roris_smiley",214,6,2,59,0,0.0702989274995393,2.32192809488736,-1.91829583405449
"Roris_smiley",214,6,3,60,0,0.0283057932583333,1.58496250072116,-1.84237099317711
"Roris_smiley",214,6,4,61,0,0.0148736716970261,1.22239242133645,-1.75
"Roris_smiley",214,6,5,62,0,0.0522972207799098,3,-1.83659166810898
"Roris_smiley",214,6,6,63,1,0.00896095399863128,1.16992500144231,-1.76096404744368
"Roris_smiley",214,7,1,64,0,0.0780719051126377,2,-1.92192809488736
"Roris_smiley",214,7,2,65,0,0.0294468445267842,1.32192809488736,-1.79248125036058
"Roris_smiley",214,7,3,66,0,0.0633218643778377,2.58496250072116,-1.84237099317711
"Roris_smiley",214,7,4,67,0,0.014873671697026,1.22239242133645,-1.75
"Roris_smiley",214,7,5,68,0,0.00892394016177784,1,-1.65774272650489
"Roris_smiley",214,7,6,69,0,0.00581755005522628,0.84799690655495,-1.57095059445467
"Roris_smiley",214,7,7,70,0,0.00401892619144098,0.736965594166206,-1.49111485005519
"Roris_smiley",214,7,8,71,0,0.0411357845828078,3.4594316186373,-1.61400546285422
"Roris_smiley",214,7,9,72,0,0.00307359977538463,0.777607578663552,-1.54659356429494
"Roris_smiley",214,7,10,73,0,0.00232229701068887,0.700439718141092,-1.48383170684469
"Roris_smiley",214,7,11,74,0,0.00179972207911885,0.637429920615292,-1.42560519901694
"Roris_smiley",214,7,12,75,0,0.00142426818659878,0.584962500721156,-1.37164076218686
"Roris_smiley",214,7,13,76,0,0.0301842175731901,4,-1.49606591154385
"Roris_smiley",214,7,14,77,0,0.00122509453059963,0.628031222613042,-1.44661666762821
"Roris_smiley",214,7,15,78,0,0.00100821570710418,0.584962500721156,-1.40025823261021
"Roris_smiley",214,8,1,79,0,0.0780719051126377,2,-1.92192809488736
"Roris_smiley",214,8,2,80,0,0.0294468445267842,1.32192809488736,-1.79248125036058
"Roris_smiley",214,8,3,81,0,0.0633218643778377,2.58496250072116,-1.84237099317711
"Roris_smiley",214,8,4,82,1,0.0573549220576041,2.8073549220576,-1.90563906222957
"Roris_smiley",214,9,1,83,0,0.0780719051126377,2,-1.92192809488736
"Roris_smiley",214,9,2,84,0,0.0702989274995393,2.32192809488736,-1.91829583405449
"Roris_smiley",214,9,3,85,0,0.0283057932583333,1.58496250072116,-1.84237099317711
"Roris_smiley",214,9,4,86,0,0.014873671697026,1.22239242133645,-1.75
"Roris_smiley",214,9,5,87,0,0.00892394016177784,1,-1.65774272650489
"Roris_smiley",214,9,6,88,0,0.0479969065549501,3.16992500144231,-1.76096404744368
"Roris_smiley",214,9,7,89,0,0.00596978852304346,1,-1.68581570915303
"Roris_smiley",214,9,8,90,1,0.00419803036240251,0.874469117916141,-1.61400546285422
"Roris_smiley",214,10,1,91,0,0.0780719051126377,2,-1.92192809488736
"Roris_smiley",214,10,2,92,0,0.0702989274995393,2.32192809488736,-1.91829583405449
"Roris_smiley",214,10,3,93,0,0.0283057932583333,1.58496250072116,-1.84237099317711
"Roris_smiley",214,10,4,94,0,0.0573549220576041,2.8073549220576,-1.90563906222957
"Roris_smiley",214,10,5,95,0,0.0145361093482848,1.41503749927884,-1.83659166810898
"Roris_smiley",214,10,6,96,0,0.0479969065549502,3.16992500144231,-1.92192809488736
"Roris_smiley",214,10,7,97,0,0.00882742847159331,1.32192809488736,-1.85855521187031
"Roris_smiley",214,10,8,98,0,0.00598632083303802,1.13750352374993,-1.79248125036058
"Roris_smiley",214,10,9,99,0,0.00427254791507445,1,-1.72724860626392
"Roris_smiley",214,10,10,100,0,0.0184339033808786,2.70043971814109,-1.77832835373141
"Roris_smiley",214,10,11,101,0,0.00320836801836342,1,-1.72323142879762
"Roris_smiley",214,10,12,102,0,0.00247340891981923,0.906890595608518,-1.66973671780348
"Roris_smiley",214,10,13,103,0,0.0157658353475117,3,-1.73222166376165
"Roris_smiley",214,10,14,104,0,0.0150315899282196,3.08746284125034,-1.79248125036058
"Roris_smiley",214,10,15,105,0,0.00199911612770046,1,-1.74877259474022
"Roris_smiley",214,11,1,106,0,0.0780719051126377,2,-1.92192809488736
"Roris_smiley",214,11,2,107,0,0.0294468445267842,1.32192809488736,-1.79248125036058
"Roris_smiley",214,11,3,108,0,0.0633218643778377,2.58496250072116,-1.84237099317711
"Roris_smiley",214,11,4,109,0,0.014873671697026,1.22239242133645,-1.75
"Roris_smiley",214,11,5,110,0,0.00892394016177784,1,-1.65774272650489
"Roris_smiley",214,11,6,111,0,0.00581755005522628,0.84799690655495,-1.57095059445467
"Roris_smiley",214,11,7,112,0,0.0443146580682469,3.32192809488736,-1.68581570915303
"Roris_smiley",214,11,8,113,0,0.00419803036240251,0.874469117916141,-1.61400546285422
"Roris_smiley",214,11,9,114,0,0.00307359977538463,0.777607578663552,-1.54659356429494
"Roris_smiley",214,11,10,115,0,0.00232229701068887,0.700439718141092,-1.48383170684469
"Roris_smiley",214,11,11,116,1,0.00179972207911885,0.637429920615292,-1.42560519901694
"Roris_smiley",214,12,1,117,0,0.0780719051126377,2,-1.92192809488736
"Roris_smiley",214,12,2,118,0,0.0702989274995393,2.32192809488736,-1.91829583405449
"Roris_smiley",214,12,3,119,0,0.0283057932583333,1.58496250072116,-1.84237099317711
"Roris_smiley",214,12,4,120,1,0.0573549220576041,2.8073549220576,-1.90563906222957
"Roris_smiley",215,1,1,1,0,0.0780719051126377,2,-1.92192809488736
"Roris_smiley",215,1,2,2,0,0.0294468445267842,1.32192809488736,-1.79248125036058
"Roris_smiley",215,1,3,3,0,0.0147718639657485,1,-1.66449777920046
"Roris_smiley",215,1,4,4,0,0.00855998136220558,0.807354922057604,-1.5487949406954
"Roris_smiley",215,1,5,5,0,0.00543126911355016,0.678071905112638,-1.44661666762821
"Roris_smiley",215,1,6,6,0,0.00367160149046367,0.584962500721156,-1.35677964944704
"Roris_smiley",215,1,7,7,0,0.00260198748089857,0.514573172829758,-1.27761343681912
"Roris_smiley",215,1,8,8,0,0.00191286899787533,0.459431618637297,-1.20751874963942
"Roris_smiley",215,1,9,9,0,0.00144823907625648,0.415037499278844,-1.14511041438158
"Roris_smiley",215,1,10,10,0,0.00112327902986537,0.37851162325373,-1.08923007884258
"Roris_smiley",215,1,11,11,0,0.000889032116172857,0.347923303420307,-1.03892059503159
"Roris_smiley",215,1,12,12,0,0.000715834762216511,0.321928094887362,-0.993392729010363
"Roris_smiley",215,1,13,13,0,0.000584973739729195,0.299560281858908,-0.951994081908783
"Roris_smiley",215,1,14,14,0,0.000484234433789272,0.280107919192735,-0.914182838435214
"Roris_smiley",215,1,15,15,0,0.000405407486289974,0.263034405833794,-0.879506460812006
"Roris_smiley",215,2,1,16,0,0.0780719051126377,2,-1.92192809488736
"Roris_smiley",215,2,2,17,0,0.0294468445267842,1.32192809488736,-1.79248125036058
"Roris_smiley",215,2,3,18,0,0.0633218643778377,2.58496250072116,-1.84237099317711
"Roris_smiley",215,2,4,19,0,0.0148736716970261,1.22239242133645,-1.75
"Roris_smiley",215,2,5,20,0,0.00892394016177785,1,-1.65774272650489
"Roris_smiley",215,2,6,21,0,0.0479969065549501,3.16992500144231,-1.76096404744368
"Roris_smiley",215,2,7,22,0,0.00596978852304345,1,-1.68581570915303
"Roris_smiley",215,2,8,23,0,0.0411357845828078,3.4594316186373,-1.79248125036058
"Roris_smiley",215,2,9,24,0,0.00427254791507445,1,-1.72724860626392
"Roris_smiley",215,2,10,25,0,0.00316769776485714,0.893084796083488,-1.66449777920046
"Roris_smiley",215,2,11,26,0,0.0174568265933169,2.8073549220576,-1.72323142879762
"Roris_smiley",215,2,12,27,0,0.0165710644937353,2.90689059560852,-1.78063906222957
"Roris_smiley",215,2,13,28,0,0.00249745363088484,1,-1.73222166376165
"Roris_smiley",215,2,14,29,0,0.00198400283305474,0.917537839808027,-1.68497744848673
"Roris_smiley",215,2,15,30,0,0.0143599881125936,3.16992500144231,-1.74877259474022
"Roris_smiley",215,3,1,31,0,0.0780719051126377,2,-1.92192809488736
"Roris_smiley",215,3,2,32,0,0.0294468445267842,1.32192809488736,-1.79248125036058
"Roris_smiley",215,3,3,33,0,0.0147718639657485,1,-1.66449777920046
"Roris_smiley",215,3,4,34,0,0.0573549220576041,2.8073549220576,-1.75
"Roris_smiley",215,3,5,35,1,0.00892394016177785,1,-1.65774272650489
"Roris_smiley",215,4,1,36,0,0.0780719051126377,2,-1.92192809488736
"Roris_smiley",215,4,2,37,0,0.0702989274995393,2.32192809488736,-1.91829583405449
"Roris_smiley",215,4,3,38,0,0.0283057932583333,1.58496250072116,-1.84237099317711
"Roris_smiley",215,4,4,39,0,0.0148736716970261,1.22239242133645,-1.75
"Roris_smiley",215,4,5,40,0,0.00892394016177785,1,-1.65774272650489
"Roris_smiley",215,4,6,41,0,0.00581755005522627,0.84799690655495,-1.57095059445467
"Roris_smiley",215,4,7,42,0,0.0443146580682469,3.32192809488736,-1.68581570915303
"Roris_smiley",215,4,8,43,0,0.00419803036240251,0.874469117916141,-1.61400546285422
"Roris_smiley",215,4,9,44,0,0.00307359977538463,0.777607578663552,-1.54659356429494
"Roris_smiley",215,4,10,45,0,0.00232229701068887,0.700439718141092,-1.48383170684469
"Roris_smiley",215,4,11,46,0,0.0337976597824188,3.8073549220576,-1.60493559474313
"Roris_smiley",215,4,12,47,1,0.00189252901167483,0.736965594166206,-1.5487949406954
"Roris_smiley",215,5,1,48,0,0.0780719051126377,2,-1.92192809488736
"Roris_smiley",215,5,2,49,0,0.0702989274995393,2.32192809488736,-1.91829583405449
"Roris_smiley",215,5,3,50,0,0.0283057932583333,1.58496250072116,-1.84237099317711
"Roris_smiley",215,5,4,51,0,0.0148736716970261,1.22239242133645,-1.75
"Roris_smiley",215,5,5,52,0,0.0522972207799098,3,-1.83659166810898
"Roris_smiley",215,5,6,53,0,0.00896095399863128,1.16992500144231,-1.76096404744368
"Roris_smiley",215,5,7,54,0,0.00596978852304345,1,-1.68581570915303
"Roris_smiley",215,5,8,55,0,0.0207097430964302,2.4594316186373,-1.72957395851362
"Roris_smiley",215,5,9,56,0,0.0383689364262179,3.58496250072116,-1.83392721764183
"Roris_smiley",215,5,10,57,0,0.0042810067517119,1.11547721741994,-1.77832835373141
"Roris_smiley",215,5,11,58,0,0.00320836801836343,1,-1.72323142879762
"Roris_smiley",215,5,12,59,0,0.0165710644937353,2.90689059560852,-1.78063906222957
"Roris_smiley",215,5,13,60,0,0.00249745363088484,1,-1.73222166376165
"Roris_smiley",215,5,14,61,0,0.00976839520332556,2.50250034052918,-1.76524652837874
"Roris_smiley",215,5,15,62,0,0.00199911612770046,1,-1.72297127917848
"Roris_smiley",215,6,1,63,0,0.0780719051126377,2,-1.92192809488736
"Roris_smiley",215,6,2,64,0,0.0294468445267842,1.32192809488736,-1.79248125036058
"Roris_smiley",215,6,3,65,0,0.0633218643778377,2.58496250072116,-1.84237099317711
"Roris_smiley",215,6,4,66,0,0.014873671697026,1.22239242133645,-1.75
"Roris_smiley",215,6,5,67,0,0.00892394016177784,1,-1.65774272650489
"Roris_smiley",215,6,6,68,0,0.00581755005522628,0.84799690655495,-1.57095059445467
"Roris_smiley",215,6,7,69,0,0.00401892619144098,0.736965594166206,-1.49111485005519
"Roris_smiley",215,6,8,70,0,0.0411357845828078,3.4594316186373,-1.61400546285422
"Roris_smiley",215,6,9,71,0,0.00307359977538463,0.777607578663552,-1.54659356429494
"Roris_smiley",215,6,10,72,0,0.00232229701068887,0.700439718141092,-1.48383170684469
"Roris_smiley",215,6,11,73,0,0.00179972207911885,0.637429920615292,-1.42560519901694
"Roris_smiley",215,6,12,74,0,0.00142426818659878,0.584962500721156,-1.37164076218686
"Roris_smiley",215,6,13,75,0,0.0301842175731901,4,-1.49606591154385
"Roris_smiley",215,6,14,76,0,0.00122509453059963,0.628031222613042,-1.44661666762821
"Roris_smiley",215,6,15,77,0,0.00100821570710418,0.584962500721156,-1.40025823261021
"Roris_smiley",215,7,1,78,0,0.0780719051126377,2,-1.92192809488736
