run_id,reg_type,reg_value,l1,beta,alpha,temp,travel,eps,peak_fraction,pruning_fraction,correlation,age_cap,peak_age,decay_rate,modularity,efficiency,rich_club,z_mod,z_eff,z_rc,baseline_stay,reward_modulation,timescale_balance,fitted_alpha_hl,fitted_beta_hl,beta0,beta1,std_X,mean_accuracy,fraction_solved,n_tasks_solved,n_tasks_total,mean_speed,switch_rate,entropy,dist_synaptic,dist_network,dist_cognitive,norm_dist_synaptic,norm_dist_network,norm_dist_cognitive,grand_distance,human_syn_peak,human_syn_decay,human_syn_corr,human_net_modularity,human_net_efficiency,human_net_rich_club,human_cog_baseline_stay,human_cog_reward_mod,human_cog_timescale_bal,path,probe_acc_poli_go,probe_solved_at_poli_go,probe_acc_poli_rtgo,probe_solved_at_poli_rtgo,probe_acc_poli_dlygo,probe_solved_at_poli_dlygo,probe_acc_poli_antigo,probe_solved_at_poli_antigo,probe_acc_poli_ctxgo,probe_solved_at_poli_ctxgo,probe_acc_poli_dlyantigo,probe_solved_at_poli_dlyantigo,probe_acc_poli_dlyctxgo,probe_solved_at_poli_dlyctxgo,probe_acc_poli_antictxgo,probe_solved_at_poli_antictxgo,probe_acc_poli_dlyantictxgo,probe_solved_at_poli_dlyantictxgo,probe_acc_poli_rtantictxgo,probe_solved_at_poli_rtantictxgo,probe_acc_poli_dm1,probe_solved_at_poli_dm1,probe_acc_poli_dm2,probe_solved_at_poli_dm2,probe_acc_poli_dlydm1,probe_solved_at_poli_dlydm1,probe_acc_poli_multidm,probe_solved_at_poli_multidm,probe_acc_poli_antidm1,probe_solved_at_poli_antidm1,probe_acc_poli_antidlydm1,probe_solved_at_poli_antidlydm1,probe_acc_poli_dlyms,probe_solved_at_poli_dlyms,probe_acc_poli_dlynms,probe_solved_at_poli_dlynms,probe_acc_poli_catdlyms,probe_solved_at_poli_catdlyms,probe_acc_poli_catdlynms,probe_solved_at_poli_catdlynms,probe_acc_poli_ctxdm1,probe_solved_at_poli_ctxdm1,probe_acc_poli_ctxdm2,probe_solved_at_poli_ctxdm2,probe_acc_poli_ctxdlydm1,probe_solved_at_poli_ctxdlydm1,probe_acc_poli_ctxdlydm2,probe_solved_at_poli_ctxdlydm2,probe_acc_poli_antictxdm1,probe_solved_at_poli_antictxdm1,probe_acc_poli_antictxdm2,probe_solved_at_poli_antictxdm2,probe_acc_poli_antictxdlydm1,probe_solved_at_poli_antictxdlydm1,probe_acc_poli_antictxdlydm2,probe_solved_at_poli_antictxdlydm2,probe_acc_poli_antidlyms,probe_solved_at_poli_antidlyms,probe_acc_poli_antidlynms,probe_solved_at_poli_antidlynms,probe_acc_poli_antictxdlyms,probe_solved_at_poli_antictxdlyms,probe_acc_poli_antictxcatdlyms,probe_solved_at_poli_antictxcatdlyms,probe_mean_acc,probe_mean_acc_training,probe_mean_acc_heldout,probe_frac_solved,probe_frac_solved_training,probe_frac_solved_heldout,cohort
run_3081_dist-0.0005_beta0.0001_alpha0.1_trav500_blk1_temp0.003_eps-0.01,Distance,0.0005,,0.0001,0.1,0.003,500,-0.01,0.123074570100322,0.463779958683828,0.970193567768513,33,4.06146081331063,0.0343641341271306,0.3694977598068748,0.5815319865319867,1.0461095100864553,-7.9558353380585904,4.8588944969538455,-0.6501668174923948,0.939813400102392,0.9999920815032158,0.0140845070422535,1.0,70.0,-2.748231610554583,-52.45959647546335,0.2763769980043635,0.9213,0.9,18.0,20.0,610.8,60.57,2.8937,0.138746465479806,9.34488568947734,0.7331553736795611,0.0972596599265561,0.4179108383137714,0.9879714895780676,1.0771242149577058,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_3081_dist-0.0005_beta0.0001_alpha0.1_trav500_blk1_temp0.003_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.98,400,0.64,,1.0,100,1.0,100,0.64,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.9,400.0,0.56,,0.5,,1.0,100,0.86,1000.0,0.44,,0.62,,1.0,100,1.0,100,1.0,100,1.0,100,0.910625,0.9630000000000001,0.8233333333333334,0.8125,0.9,0.6666666666666666,H-100
run_3083_dist-0.0005_beta0.0001_alpha0.1_trav500_blk1_temp0.005_eps-0.01,Distance,0.0005,,0.0001,0.1,0.005,500,-0.01,0.157921920761415,0.239929553572223,0.980320746629639,18,2.84259457370546,0.0317955602290989,0.3317169303118484,0.584175084175078,1.2142857142857144,-9.606553083082238,5.054095734420563,-0.446058515290148,0.8728137782510761,0.9986663116553108,0.0001428367376089,1.0,7000.0,-1.9260698952029949,-56.12020545976918,0.1526296739106246,0.9397,0.9,18.0,20.0,558.6,79.64,2.9672,0.163461781158513,10.864102081158286,0.7279055794887016,0.1145848090002699,0.4858514228136249,0.9808970723768528,1.1006090814186176,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_3083_dist-0.0005_beta0.0001_alpha0.1_trav500_blk1_temp0.005_eps-0.01,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,200,1.0,200,1.0,100,1.0,200,1.0,100,1.0,100,1.0,100,0.52,,1.0,100,1.0,100,0.74,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,900.0,0.56,,0.6,,1.0,100,0.8,,0.56,,0.44,,1.0,600,1.0,400,1.0,100,1.0,100,0.913125,0.9629999999999999,0.8300000000000001,0.78125,0.9,0.5833333333333334,H-100
run_3085_dist-0.0005_beta0.0001_alpha0.2_trav500_blk1_temp0.003_eps-0.01,Distance,0.0005,,0.0001,0.2,0.003,500,-0.01,0.0907567211687229,0.56669910060262,0.951898995391527,51,4.62859277960487,0.0328895251999184,0.3259407579765935,0.5727979797979754,1.0370370370370372,-9.858925259648004,4.213860089323103,-0.6611776919482028,0.9276768196071766,0.9980432119707384,0.0625,1.0,15.0,-2.5515387256101385,-58.99790300724442,0.1490241799772381,0.9199,0.9,18.0,20.0,518.7,69.71,2.9117,0.222788086120011,10.74207522167135,0.7140081145519563,0.1561718593463867,0.480394283064724,0.9621693925045692,1.086709830969422,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_3085_dist-0.0005_beta0.0001_alpha0.2_trav500_blk1_temp0.003_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,200,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,0.92,1500,0.44,,1.0,100,1.0,200,0.84,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.86,900.0,0.48,,0.6,,0.9,800,0.82,,0.66,,0.46,,1.0,100,1.0,100,1.0,100,1.0,100,0.905625,0.96,0.8150000000000001,0.78125,0.9,0.5833333333333334,H-100
run_3093_dist-0.0005_beta0.001_alpha0.03_trav500_blk1_temp0.003_eps-0.01,Distance,0.0005,,0.001,0.03,0.003,500,-0.01,0.190267749086142,0.700846292361308,0.954341389784281,27,5.13722922532584,0.0401408827308945,0.4218728812525056,0.5973737373737332,1.0714285714285714,-5.667464661087277,6.028858601772755,-0.6194381502085804,0.9567099075935376,0.9696235278659532,0.0001428367376089,1.0,7000.0,-3.095576422596184,-36.15143624791746,0.181486317801317,0.9068,0.9,18.0,20.0,523.1,50.27,2.8537,0.379143663946751,8.297649989411237,0.7136675179523204,0.2657753023923808,0.3710776116837716,0.961710417856128,1.0645290193638226,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_3093_dist-0.0005_beta0.001_alpha0.03_trav500_blk1_temp0.003_eps-0.01,1.0,200,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,300,1.0,400,0.4,,1.0,300,1.0,100,0.42,,1.0,200,0.6551724137931034,800,1.0,100,1.0,400,1.0,300,0.8,4400.0,0.46,,0.52,,1.0,100,0.68,,0.48,,0.38,,1.0,100,1.0,100,1.0,100,1.0,100,0.8685991379310345,0.9237586206896552,0.7766666666666667,0.78125,0.9,0.5833333333333334,H-100
run_3097_dist-0.0005_beta0.001_alpha0.1_trav500_blk1_temp0.003_eps-0.01,Distance,0.0005,,0.001,0.1,0.003,500,-0.01,0.112846600439585,0.387129028224487,0.975842539780054,36,4.06247761582506,0.0474175813759903,0.3344804738483744,0.5756565656565594,1.0943396226415094,-9.485808503996449,4.424975822583652,-0.5916319823443036,0.9360245743092338,0.9992398835086564,0.0001428367376089,1.0,7000.0,-2.683142694695666,-55.50188255864785,0.1778153877073663,0.9223,0.9,18.0,20.0,534.2,61.29,2.8937,0.0808142959960488,10.483844829425598,0.736706529928323,0.0566498823490659,0.4688460112840392,0.9927568887646078,1.0993598281075674,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_3097_dist-0.0005_beta0.001_alpha0.1_trav500_blk1_temp0.003_eps-0.01,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.96,900,0.48,,1.0,100,1.0,100,0.56,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,1000.0,0.64,,0.42,,1.0,200,0.88,2100.0,0.46,,0.56,,1.0,100,1.0,100,1.0,100,1.0,100,0.905,0.95,0.8300000000000001,0.8125,0.9,0.6666666666666666,H-100
run_3101_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.003_eps-0.01,Distance,0.0005,,0.001,0.2,0.003,500,-0.01,0.0941932112749245,0.295301724657994,0.976468035991417,33,3.10837597207251,0.0749627850070841,0.3436069561787285,0.5803367003366985,1.0967741935483872,-9.08705478329417,4.770618778099113,-0.588677247239181,0.906241058014354,0.9995636432860764,0.0140845070422535,1.0,70.0,-2.268578297619311,-60.52209186996867,0.1654907836620318,0.9227,0.9,18.0,20.0,654.2,73.4,2.9274,0.0817198303708594,10.280073397693153,0.72749808608983,0.0572846514225794,0.4597331882180925,0.9803479502197636,1.0843054178310976,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_3101_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.003_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,200,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,400,0.66,,1.0,100,1.0,100,0.54,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.9,1200.0,0.5,,0.5,,1.0,100,0.7,,0.68,,0.44,,1.0,400,1.0,300,1.0,100,1.0,100,0.9037499999999999,0.96,0.8099999999999999,0.78125,0.9,0.5833333333333334,H-100
run_3105_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.003_eps-0.01,Distance,0.0005,,0.003,0.01,0.003,500,-0.01,0.199304073004691,0.242798491364965,0.942828001518198,24,4.78329775211258,0.0287375974928981,0.3647558244997628,0.588232323232319,1.0444444444444445,-8.163019692182802,5.353735850532749,-0.6521876368042842,0.9467618847798884,0.1742525030032127,0.0002856326763781,1.0,3500.0,-2.878273028618433,-9.860958602803818,0.1433492564347499,0.9146,0.9,18.0,20.0,726.8,47.01,2.8729,0.200443451966153,9.783799198973997,0.334801962553134,0.140508530471866,0.437539405082387,0.4511660222814534,0.6439985697161769,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_3105_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.003_eps-0.01,1.0,100,1.0,100,1.0,300,1.0,200,1.0,100,1.0,400,1.0,900,1.0,200,1.0,100,1.0,100,1.0,100,0.94,300,0.66,,1.0,100,1.0,200,0.42,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.9,2800.0,0.46,,0.4,,1.0,200,0.56,,0.5,,0.4,,1.0,300,1.0,1100,1.0,200,1.0,300,0.8824999999999998,0.951,0.7683333333333334,0.78125,0.9,0.5833333333333334,H-100
run_3111_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.005_eps-0.01,Distance,0.0005,,0.003,0.03,0.005,500,-0.01,0.164112451830939,0.24277604159243,0.976570757057021,18,2.95402413295691,0.0301363955245054,0.3207603489391605,0.5768518518518505,1.152173913043478,-10.08526738180012,4.513251541438597,-0.5214409652546842,0.8923424178447803,0.9997744114411646,0.0001428367376089,1.0,7000.0,-2.114894280698515,-34.29811695412912,0.306895080295587,0.9406,0.9,18.0,20.0,1246.6,74.66,2.9642,0.166429598340945,11.06137235242287,0.7309123540801236,0.116665214356106,0.4946735087307806,0.984948884146306,1.1083487523617424,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_3111_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.005_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,400,0.7,,1.0,100,1.0,300,0.66,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.92,2100.0,0.6,,0.56,,1.0,200,0.72,,0.52,,0.52,,0.9,2500,0.7931034482758621,1800,1.0,200,1.0,100,0.9029094827586206,0.968,0.7944252873563219,0.78125,0.9,0.5833333333333334,H-100
run_3113_dist-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.003_eps-0.01,Distance,0.0005,,0.003,0.1,0.003,500,-0.01,0.123276242208064,0.432807637856093,0.945051118940051,30,3.69828726624192,0.0264465028370753,0.3799972834793883,0.5777777777777694,3.0,-7.49709077706912,4.581634140550785,1.721186921190254,0.9205058832348566,0.9961513105355336,0.0019960079840319,1.0,500.0,-2.4492403760318844,-42.36862289350464,0.1891233043852527,0.9306,0.9,18.0,20.0,435.9,64.77,2.9139,0.124909659681246,8.953224331778568,0.7306703579043762,0.0875602198594964,0.4003954259513374,0.9846227795703748,1.0665201860600142,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_3113_dist-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.003_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,100,0.62,,1.0,200,1.0,100,0.58,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200.0,0.74,,0.52,,1.0,100,0.84,4100.0,0.54,,0.58,,1.0,100,1.0,500,1.0,100,1.0,100,0.9193749999999998,0.96,0.8516666666666666,0.8125,0.9,0.6666666666666666,H-100
run_3119_dist-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.005_eps-0.01,Distance,0.0005,,0.003,0.2,0.005,500,-0.01,0.277667019972999,0.214176915268903,0.97454349643358,15,4.16500529959499,0.0267562511768377,0.3478693736035058,0.5690067340067295,1.0045402951191826,-8.900821495835403,3.933864428956156,-0.7006176046964957,0.8207951887110965,0.9999994252690146,0.0001428367376089,1.0,7000.0,-1.5217442638017624,-71.59540248359944,0.2226075135822228,0.9556,0.9,18.0,20.0,1226.2,88.39,2.9825,0.274608098681523,9.75657612455019,0.726409307862696,0.1924970859508516,0.4363219671990386,0.9788807552901498,1.0888707546065433,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_3119_dist-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.005_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,200,1.0,100,1.0,200,1.0,100,0.64,,1.0,100,1.0,100,0.72,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200.0,0.64,,0.48,,1.0,100,0.84,2200.0,0.84,,0.46,,1.0,100,1.0,200,1.0,100,1.0,100,0.925625,0.968,0.855,0.8125,0.9,0.6666666666666666,H-100
